Device Information:,,,,,,,,,,,,,,,,,,,
Name:,AGRICULTR - 2493304,,,,,,,,,,,,,,,,,,
Model:,5500AGL,,,,,,,,,,,,,,,,,,
Serial:,2493304,,,,,,,,,,,,,,,,,,
Firmware:,1.49,,,,,,,,,,,,,,,,,,
Profile Version:,0.09,,,,,,,,,,,,,,,,,,
Hardware Version:,Rev 14,,,,,,,,,,,,,,,,,,
LiNK Version:,1.04.04,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Time,Temp,Wet Bulb Temp.,Rel. Hum.,Baro.,Altitude,Station P.,Wind Speed,Heat Index,Dew Point,Dens. Alt.,Air Flow,Crosswind,Headwind,Mag. Dir.,True Dir.,Wind Chill,Delta T,Unknown,Unknown
12/08/2025 14:39,31.6,22.8,48.3,956.5,481,956.5,0.8,34.2,19.3,1258,0.1,0.6,-0.5,233,234,31.5,8.8,80.2,79.8
12/08/2025 14:39,31.2,22.2,46.5,956.5,481,956.6,1,33.2,18.4,1240,0.1,0.7,-0.6,231,232,31.2,9,79.3,79
12/08/2025 14:40,29.9,21.4,48.1,956.4,482,956.4,1,31.1,17.7,1193,0.1,1,-0.4,111,111,29.8,8.5,77.8,77.4
12/08/2025 14:40,31.2,22.5,48.4,956.5,482,956.5,0,33.6,19,1244,0,0,0,161,161,31.2,8.7,79.5,79.2
12/08/2025 14:41,31.1,21.9,45.5,956.5,481,956.6,0.5,32.8,18,1235,0,0.2,0.4,29,29,31.1,9.2,79,78.8
12/08/2025 14:41,30.9,21.5,44.5,956.2,483,956.3,0.7,32.1,17.4,1226,0.1,0.7,-0.3,118,118,30.8,9.4,78.6,78.4
12/08/2025 14:42,31.4,22,45,956.4,482,956.4,1.7,32.9,18,1246,0.2,1.6,0.3,59,59,31.3,9.4,79.4,79.2
12/08/2025 14:42,29.6,20.7,45.7,956.5,482,956.5,1.6,30.4,16.6,1178,0.1,0.8,-1.3,150,150,29.6,8.9,77.1,76.7
12/08/2025 14:43,29,20.5,47.2,956.2,483,956.4,2.2,29.5,16.6,1157,0.2,1.9,-1.3,129,130,28.9,8.5,76.7,76.2
12/08/2025 14:43,28.5,20.5,49.3,956.4,483,956.4,1.8,29.2,16.9,1144,0.2,1.4,-1.1,129,129,28.5,8,76.2,75.7
12/08/2025 14:44,28.6,20.7,49.8,956.4,483,956.4,1.8,29.2,17.1,1148,0.2,1.1,-1.4,139,140,28.5,7.9,76.3,75.8
12/08/2025 14:44,29.9,21.7,49.4,956.2,484,956.3,0.7,31.5,18.2,1198,0.1,0.6,-0.3,118,118,29.9,8.2,78,77.6
12/08/2025 14:45,28.2,20.2,49.1,956.2,483,956.3,1.1,28.6,16.5,1133,0.1,0.5,-1,155,155,28.2,8,75.9,75.4
12/08/2025 14:45,29,21.1,50.2,956.2,483,956.3,2.2,30.1,17.6,1164,0.2,1.5,-1.6,140,141,29,7.9,77,76.5
12/08/2025 14:46,30.9,22.3,48.6,956.2,484,956.2,1,32.9,18.8,1236,0.1,0.6,-0.8,145,145,30.8,8.6,79.2,78.9
12/08/2025 14:46,28.9,20.7,48.3,956.2,484,956.2,1.3,29.6,16.9,1160,0.1,0.8,-1,139,140,28.9,8.2,76.7,76.2
12/08/2025 14:47,30.4,21.9,48.4,956.2,484,956.2,1,32.2,18.3,1216,0.1,0.9,-0.3,105,105,30.4,8.5,78.6,78.2
12/08/2025 14:47,30.8,22.1,47.5,956.2,483,956.3,1.1,32.7,18.4,1230,0.1,1.1,-0.1,93,94,30.8,8.7,78.9,78.5
12/08/2025 14:48,30.9,21.8,46.4,956.2,483,956.3,1.1,32.4,18,1228,0.1,0.9,0.6,58,59,30.8,9.1,78.8,78.5
12/08/2025 14:48,30.6,21.3,45,956.2,484,956.2,1.9,31.6,17.3,1216,0.2,0.8,-1.7,158,158,30.5,9.3,78.4,78.1
12/08/2025 14:49,29.2,20.6,46.9,956.2,484,956.2,1,29.8,16.6,1167,0.1,0.9,-0.6,124,124,29.1,8.6,76.7,76.3
12/08/2025 14:49,30.6,21.9,47.9,956.2,484,956.3,1,32.3,18.3,1222,0.1,1,-0.1,115,115,30.5,8.7,78.6,78.2
12/08/2025 14:50,30.6,21.7,46.9,956.2,484,956.2,0.6,32.2,18,1222,0.1,0.2,-0.6,203,204,30.6,8.9,78.5,78.2
12/08/2025 14:50,29.1,20.7,47.6,956.2,483,956.3,0.5,29.9,16.9,1167,0,0.3,0.4,31,31,29.1,8.4,76.7,76.3
12/08/2025 14:51,29.9,21.4,48,956.2,483,956.3,0.5,31.1,17.6,1194,0,0.2,0.4,31,31,29.8,8.5,77.9,77.5
12/08/2025 14:51,29.4,20.9,47.5,956.2,483,956.3,0.5,30.4,17.1,1177,0.1,0.3,0.5,30,31,29.4,8.5,77.3,76.9
12/08/2025 14:52,31.2,22.4,48.1,956.2,484,956.3,0.9,33.5,18.9,1245,0.1,0.8,0.5,56,56,31.2,8.8,79.4,79.1
12/08/2025 14:52,29.9,21.2,47,956.2,484,956.2,0.9,30.9,17.3,1193,0.1,0.4,-0.8,153,154,29.8,8.7,77.7,77.3
12/08/2025 14:53,30.4,21.7,47.4,956.2,484,956.2,0.8,32,18,1215,0.1,0.8,0,92,92,30.4,8.7,78.3,78
12/08/2025 14:53,31.5,22.3,46.1,956.2,484,956.3,2.4,33.4,18.5,1252,0.2,1.3,2,279,280,31.4,9.2,79.6,79.3
12/08/2025 14:54,30.7,21.5,45.4,956.2,484,956.1,0.5,32,17.5,1222,0.1,0.5,-0.1,67,67,30.7,9.2,78.4,78.1
12/08/2025 14:54,31.5,22.2,45.8,956.2,484,956.2,0.9,33.5,18.4,1255,0.1,0.8,-0.5,141,141,31.5,9.3,79.5,79.2
12/08/2025 14:55,32.2,22.5,44.5,956.2,484,956.2,1.6,34.4,18.5,1275,0.2,1.5,0.7,63,64,32.1,9.7,80.4,80.2
12/08/2025 14:55,30.9,21.3,44,956.2,484,956.2,1.3,32,17.2,1226,0.1,1.3,0,65,66,30.8,9.6,78.6,78.4
12/08/2025 14:56,30.5,21.4,45.6,956.2,484,956.2,1.6,31.6,17.4,1215,0.1,1.1,-1.1,136,137,30.4,9.1,78.3,78
12/08/2025 14:56,31.4,22.3,46.5,956,484,956.1,1.1,33.6,18.6,1254,0.1,0.8,0.7,32,33,31.4,9.1,79.5,79.2
12/08/2025 14:57,31,21.7,44.8,956.2,484,956.2,1.9,32.4,17.6,1234,0.2,0.9,-1.6,150,150,31,9.3,78.9,78.7
12/08/2025 14:57,32.1,22.4,44.4,956,484,956.1,0.6,34.2,18.4,1273,0.1,0.4,-0.4,134,135,32,9.7,80,79.9
12/08/2025 14:58,28.3,19.6,45.9,956.2,484,956.2,1.8,28.1,15.5,1132,0.2,0.5,-1.8,164,164,28.2,8.7,75.4,75
12/08/2025 14:58,30.5,21.9,48,956.2,484,956.3,1,32.1,18.2,1218,0.1,0.9,-0.4,243,243,30.4,8.6,78.6,78.3
12/08/2025 14:59,31.6,22.4,46.6,956.2,484,956.2,0.5,33.8,18.7,1258,0,0.2,0.4,330,331,31.5,9.2,79.7,79.4
12/08/2025 14:59,29.8,20.9,46.2,956.2,484,956.1,0.9,30.6,16.9,1189,0.1,0.9,0,248,248,29.7,8.8,77.3,77
12/08/2025 15:00,28.8,20.5,47.9,956,485,956.1,0.8,29.4,16.7,1157,0.1,0.7,-0.5,125,126,28.8,8.3,76.4,76
12/08/2025 15:00,29.8,21.4,48.5,956,484,956.1,1.8,31,17.7,1192,0.2,1,-1.5,145,146,29.7,8.4,77.7,77.3
12/08/2025 15:01,29.4,21,48,956,485,956.1,1.1,30.4,17.3,1179,0.1,0.3,-1.1,165,166,29.4,8.4,77.2,76.8
12/08/2025 15:01,32.9,23.3,45.6,956.2,484,956.2,1,36.1,19.6,1305,0.1,0.2,-1,191,192,32.8,9.6,81.3,81.1
12/08/2025 15:02,31.3,21.6,43.4,956,485,956.1,1.3,32.7,17.4,1242,0.1,0.5,1.1,37,38,31.3,9.7,79,78.8
12/08/2025 15:02,31.1,21.6,44,956,485,956,1.6,32.5,17.4,1238,0.2,1.6,0.3,81,81,31.1,9.5,78.8,78.6
12/08/2025 15:03,31,21.6,44.6,956,485,956,1.3,32.2,17.5,1234,0.1,0,1.3,359,359,30.9,9.4,78.8,78.6
12/08/2025 15:03,29.4,20.6,46.4,956,486,956,1.6,30.1,16.7,1177,0.2,1.5,0.6,63,64,29.4,8.8,76.9,76.5
12/08/2025 15:04,30.8,21.9,47.1,956,485,956,1.4,32.6,18.2,1230,0.1,1.2,-0.7,119,120,30.8,8.9,78.9,78.6
12/08/2025 15:04,29.8,21,46.8,956,485,956.1,0.7,30.7,17.1,1190,0.1,0.1,-0.7,171,172,29.7,8.8,77.3,77
12/08/2025 15:05,30.4,21.6,47.2,955.9,486,955.9,0.9,31.8,17.9,1216,0.1,0.8,-0.4,118,119,30.3,8.8,78.3,78
12/08/2025 15:05,31.8,22.4,45.6,956,485,956.1,0.6,33.9,18.6,1266,0.1,0.5,-0.4,232,233,31.7,9.4,79.9,79.7
12/08/2025 15:06,29.9,20.7,44.8,956,485,956.1,1.1,30.7,16.6,1193,0.1,0.9,-0.7,233,234,29.9,9.2,77.5,77.2
12/08/2025 15:06,31.3,22.1,45.5,956,485,956.1,1.3,33.1,18.2,1248,0.1,0.7,1.1,326,327,31.3,9.2,79.5,79.2
12/08/2025 15:07,30.2,21.1,45.5,956,485,956.1,1,31.2,17.1,1204,0.1,0.3,1,342,343,30.2,9.1,77.9,77.7
12/08/2025 15:07,31.7,22.4,45.8,956,485,956,0.4,33.7,18.6,1263,0,0.1,0.4,7,8,31.6,9.3,79.7,79.5
12/08/2025 15:08,32.1,22.1,43,956,486,956,2.1,34.1,18,1274,0.2,2,-0.5,101,102,32.1,10,79.9,79.9
12/08/2025 15:08,30.6,21.4,45.4,955.9,486,955.9,0.7,31.9,17.5,1222,0.1,0.7,0,93,93,30.6,9.2,78.3,78
12/08/2025 15:09,31.9,22.2,44,955.9,486,955.9,0.9,34,18.1,1269,0.1,0.3,0.8,5,5,31.9,9.7,79.8,79.6
12/08/2025 15:09,29.5,20.1,43.2,955.9,486,955.9,1.1,29.9,15.7,1177,0.1,0.9,-0.7,129,130,29.5,9.4,76.7,76.4
12/08/2025 15:10,31.3,21.7,44.1,955.9,487,955.9,0.9,32.6,17.6,1244,0.1,0.2,0.9,20,20,31.2,9.6,79.2,79
12/08/2025 15:10,30.1,20.8,44.1,955.9,486,955.9,2.5,30.9,16.6,1201,0.2,1.3,2.1,35,35,30.1,9.3,77.8,77.5
12/08/2025 15:11,30.1,21.3,47,956,486,956,1.2,31.3,17.5,1203,0.1,0,1.2,359,359,30,8.8,77.7,77.4
12/08/2025 15:11,31,21.7,45,956,486,956,0.5,32.4,17.7,1236,0,0,0.5,357,358,31,9.3,78.8,78.6
12/08/2025 15:12,30.4,21,44.1,956,486,956,0.7,31.2,16.8,1209,0.1,0.1,0.7,9,9,30.3,9.4,78.1,77.9
12/08/2025 15:12,29.2,20.3,45.3,956,486,956,2.8,29.7,16.2,1168,0.3,0.9,2.6,341,342,29.2,8.9,76.8,76.5
12/08/2025 15:13,28.9,20.3,46.9,955.9,486,955.9,2.3,29.3,16.4,1158,0.2,0.7,2.2,344,344,28.8,8.6,76.5,76.1
12/08/2025 15:13,29.6,21.3,48.7,955.9,486,955.9,1.6,30.8,17.6,1189,0.2,0.8,1.4,32,32,29.5,8.3,77.4,77
12/08/2025 15:14,29.6,21.1,47.4,956,485,956,1.8,30.7,17.3,1186,0.2,1.8,-0.2,95,96,29.6,8.5,77.6,77.2
12/08/2025 15:14,28.7,20.6,48.8,956,486,956,0.4,29.4,16.9,1155,0,0.3,0.3,50,50,28.7,8.1,76.3,75.9
12/08/2025 15:15,29.2,20.9,48.6,955.9,486,955.9,0.9,30,17.2,1174,0.1,0.1,0.9,5,6,29.1,8.3,76.9,76.4
12/08/2025 15:15,28.6,20.5,48.8,955.9,487,955.9,2.3,29.1,16.8,1151,0.2,0.2,2.3,357,357,28.5,8.1,76.2,75.7
12/08/2025 15:16,28.3,20.2,48.4,956,486,956,4.7,28.6,16.4,1138,0.4,3.6,3,311,311,28.3,8.1,76.1,75.6
12/08/2025 15:16,28.2,20.4,50.1,955.9,487,955.9,1.4,28.8,16.9,1139,0.1,1.2,0.7,302,302,28.2,7.8,76,75.5
12/08/2025 15:17,28.1,20.2,49.8,955.7,487,955.8,1.4,28.5,16.6,1136,0.1,1.2,0.7,300,300,28.1,7.9,75.8,75.3
12/08/2025 15:17,28.2,20.2,49,955.7,487,955.8,1.9,28.4,16.5,1137,0.2,1.2,1.5,312,312,28.1,8,75.9,75.4
12/08/2025 15:18,27.6,19.8,49.4,955.7,488,955.8,2,27.8,16.1,1116,0.2,1.1,1.6,328,328,27.6,7.8,75.2,74.6
12/08/2025 15:18,28.1,20.3,49.9,955.7,487,955.8,2,28.5,16.7,1136,0.2,0.8,1.8,336,337,28.1,7.8,75.8,75.3
12/08/2025 15:19,28.8,20.6,48.6,955.7,488,955.8,0.7,29.5,16.9,1161,0.1,0.4,0.6,321,321,28.8,8.2,76.5,76
12/08/2025 15:19,28.7,20.4,48.3,955.7,488,955.7,1.4,29.1,16.7,1156,0.1,0.3,1.3,351,352,28.6,8.3,76.3,75.9
12/08/2025 15:20,29.3,20.8,47.4,955.7,488,955.7,0.4,30.2,16.9,1177,0,0.1,0.4,349,349,29.3,8.5,76.9,76.5
12/08/2025 15:20,28.5,20.1,47.1,955.7,488,955.8,0.6,28.8,16.2,1147,0.1,0.4,0.5,325,326,28.5,8.4,75.9,75.5
12/08/2025 15:21,29.7,20.9,46.2,955.7,488,955.8,0,30.6,16.9,1190,0,0,0,5,5,29.7,8.8,77.3,76.9
12/08/2025 15:21,29.9,20.6,44.3,955.7,488,955.7,2.6,30.5,16.4,1193,0.3,1.3,-2.3,157,157,29.8,9.2,77.3,77.1
12/08/2025 15:22,28.9,20.1,45.6,955.7,488,955.8,1.4,29.2,16,1160,0.1,1.3,-0.4,108,109,28.9,8.8,76.3,75.9
12/08/2025 15:22,29,20.4,46.8,955.7,488,955.8,1.1,29.6,16.5,1165,0.1,1,-0.3,109,109,29,8.6,76.5,76.1
12/08/2025 15:23,28.4,20,46.9,955.7,488,955.7,1.6,28.6,16,1144,0.1,0.6,1.5,19,19,28.4,8.4,75.9,75.5
12/08/2025 15:23,29.7,21.1,47.6,955.7,488,955.8,0.9,30.9,17.4,1193,0.1,0.4,0.8,25,25,29.7,8.6,77.5,77.1
12/08/2025 15:24,29.1,20.5,46.3,955.7,488,955.7,1.4,29.7,16.4,1170,0.1,1.1,-0.8,124,124,29.1,8.6,76.7,76.3
12/08/2025 15:24,29.5,20.8,46.7,955.7,488,955.8,0.4,30.4,16.9,1185,0,0.1,-0.3,156,156,29.5,8.7,77.1,76.7
12/08/2025 15:25,29.2,20.5,46.5,955.7,488,955.7,0.5,29.7,16.6,1173,0,0.2,-0.5,155,155,29.1,8.7,76.7,76.3
12/08/2025 15:25,29.6,20.8,46.2,955.7,489,955.7,0.7,30.5,16.8,1188,0.1,0.5,0.6,40,40,29.6,8.8,77.2,76.8
12/08/2025 15:26,29.3,20.5,45.9,955.7,489,955.7,1.1,29.9,16.5,1177,0.1,0.1,1.1,353,353,29.3,8.8,76.8,76.5
12/08/2025 15:26,28.8,20,45.6,955.7,489,955.7,1.5,29.1,15.9,1156,0.1,0.1,1.5,356,356,28.8,8.8,76.2,75.8
12/08/2025 15:27,28.3,19.8,46.8,955.7,489,955.7,0.7,28.3,15.8,1139,0.1,0,0.7,358,359,28.2,8.5,75.5,75.1
12/08/2025 15:27,29.1,20.5,46.6,955.7,489,955.7,0.6,29.5,16.5,1168,0.1,0.1,0.6,353,354,29,8.6,76.6,76.2
12/08/2025 15:28,30.1,21.2,46.3,955.7,489,955.6,0,31.1,17.3,1205,0,0,0,0,0,30,8.8,77.8,77.4
12/08/2025 15:28,29.2,20,43.9,955.5,490,955.6,0.4,29.5,15.7,1171,0,0,0.4,356,357,29.2,9.2,76.5,76.2
12/08/2025 15:29,29.8,20.7,44.9,955.5,489,955.6,0,30.5,16.6,1194,0,0,0,357,357,29.8,9.1,77.2,77
12/08/2025 15:29,29.8,20.5,44,955.5,490,955.6,0.6,30.4,16.2,1193,0.1,0.1,0.6,11,12,29.8,9.3,77.1,76.8
12/08/2025 15:30,29.8,20.6,44.3,955.5,490,955.6,0.6,30.5,16.4,1193,0.1,0.1,0.6,6,7,29.8,9.2,77.2,76.9
12/08/2025 15:30,30.5,20.9,43.2,955.4,492,955.4,0.5,31.2,16.6,1218,0,0.4,0.3,56,57,30.4,9.6,77.8,77.6
12/08/2025 15:31,30.8,21,42.3,955.5,490,955.5,1.3,31.7,16.5,1229,0.1,1.1,0.7,60,60,30.8,9.8,78.3,78.1
12/08/2025 15:31,31.3,21.1,41.4,955.4,491,955.4,0.7,32.3,16.6,1246,0.1,0.7,0.1,80,80,31.3,10.2,78.6,78.5
12/08/2025 15:32,31.4,21.2,41.2,955.5,491,955.5,0.6,32.5,16.7,1250,0.1,0.6,-0.1,97,97,31.4,10.2,78.7,78.7
12/08/2025 15:32,31.2,21,41.4,955.4,492,955.4,0.5,32,16.5,1241,0,0.5,0,95,96,31.1,10.2,78.4,78.3
12/08/2025 15:33,30.8,20.7,41.2,955.5,490,955.5,1.5,31.4,16.1,1225,0.1,0.1,-1.5,178,179,30.7,10.1,78.1,78
12/08/2025 15:33,30.1,20.4,42.5,955.5,491,955.5,0.9,30.5,15.9,1201,0.1,0.4,0.9,23,23,30,9.7,77.2,77
12/08/2025 15:34,29.2,20.1,44.2,955.5,490,955.5,1.8,29.5,15.8,1171,0.2,1.8,0.4,78,79,29.2,9.1,76.5,76.2
12/08/2025 15:34,29.6,20.6,45.3,955.2,492,955.3,0.9,30.3,16.5,1189,0.1,0.9,0.3,69,69,29.6,9,77.1,76.8
12/08/2025 15:35,30.3,21.1,45,955.2,492,955.3,0.6,31.2,17,1215,0.1,0.6,0.1,78,78,30.2,9.2,77.8,77.5
12/08/2025 15:35,31.4,21.7,43.3,955.2,492,955.3,0.6,32.8,17.5,1256,0.1,0.6,0.3,66,67,31.4,9.8,79,78.9
12/08/2025 15:36,30.3,20.6,42.5,955.2,492,955.3,0.5,30.8,16.1,1212,0,0.5,-0.1,99,100,30.2,9.7,77.5,77.2
12/08/2025 15:36,30.8,21.2,43.4,955.4,491,955.4,0,31.9,16.9,1230,0,0,0,349,350,30.8,9.6,78.2,78
12/08/2025 15:37,30.6,21,43.3,955.5,491,955.5,1.2,31.4,16.7,1220,0.1,0.8,-0.9,174,175,30.5,9.6,78.1,77.9
12/08/2025 15:37,29.8,20.5,44.2,955.2,492,955.3,1.2,30.3,16.3,1193,0.1,0.9,-0.8,134,134,29.7,9.3,77.2,76.9
12/08/2025 15:38,29.2,20.2,44.7,955.2,492,955.3,2.2,29.6,15.9,1174,0.2,1.3,-1.8,140,141,29.2,9,76.5,76.2
12/08/2025 15:38,29.8,20.8,45.7,955.2,492,955.3,0.6,30.7,16.8,1199,0.1,0.3,-0.5,150,151,29.8,9,77.2,76.9
12/08/2025 15:39,32.1,22.3,43.7,955.2,492,955.3,0.3,34.1,18.2,1282,0,0.2,-0.3,152,153,32,9.8,79.8,79.7
12/08/2025 15:39,33.3,22.4,40,955.2,492,955.3,0.7,35.6,17.9,1322,0.1,0.3,-0.6,155,155,33.3,10.9,80.8,81
12/08/2025 15:40,34.2,22.6,37.9,955.2,492,955.3,0.4,36.5,17.8,1348,0,0.2,-0.4,154,154,34.1,11.6,81.3,81.7
12/08/2025 15:40,33.6,21.8,36.6,955.2,492,955.3,0.8,35.3,16.7,1325,0.1,0.3,-0.7,155,155,33.6,11.8,80.6,81
12/08/2025 15:41,31.3,20.7,39.4,955,494,955.1,1.2,32,15.9,1247,0.1,0.8,-0.8,134,134,31.3,10.6,78.3,78.2
12/08/2025 15:41,30.8,20.7,41,955.2,492,955.2,0.9,31.5,16,1229,0.1,0.8,-0.3,112,113,30.8,10.1,78.1,78
12/08/2025 15:42,32.8,22.3,41.5,955.2,492,955.2,0,34.9,18,1305,0,0,0,112,113,32.7,10.5,80.3,80.3
12/08/2025 15:42,33.1,22.2,39.8,955.2,492,955.3,0,35,17.6,1312,0,0,0,112,113,33,10.9,80.4,80.6
12/08/2025 15:43,31.9,21.3,40.1,955.2,492,955.2,0,33,16.6,1266,0,0,0,112,112,31.8,10.6,79,79
12/08/2025 15:43,32,21.4,40.3,955.2,492,955.3,1.1,33.4,16.8,1272,0.1,0.1,-1.1,176,176,32,10.6,79.5,79.5
12/08/2025 15:44,29.9,20.4,43,955.2,492,955.3,1.7,30.5,16,1199,0.2,0.4,-1.6,158,159,29.9,9.5,77.2,76.9
12/08/2025 15:44,29.4,20.4,44.9,955.2,492,955.3,1.7,29.7,16.2,1182,0.2,0.9,-1.4,212,212,29.3,9,76.8,76.4
12/08/2025 15:45,30.4,21.4,46.5,955.2,492,955.3,1.8,31.7,17.6,1222,0.2,0,-1.8,182,183,30.3,9,78.1,77.8
12/08/2025 15:45,29.7,21,47.1,955.2,492,955.3,1.8,30.6,17.2,1196,0.2,1,-1.5,158,159,29.6,8.7,77.4,77
12/08/2025 15:46,31,22,46.9,955.2,492,955.2,0.4,32.7,18.3,1247,0,0.2,-0.4,150,151,30.9,9,79,78.7
12/08/2025 15:46,31,21.9,46.3,955.2,492,955.3,2.2,32.7,18.1,1245,0.2,1.2,-1.8,147,147,31,9.1,79.1,78.9
12/08/2025 15:46,30.8,21.7,45.9,955,494,955.1,1.1,32.1,17.8,1237,0.1,1,0.4,71,71,30.7,9.1,78.6,78.3
12/08/2025 15:47,31.3,21.9,44.7,955.2,492,955.2,1.4,32.9,17.9,1255,0.1,0.6,-1.2,148,149,31.3,9.4,79.2,79
12/08/2025 15:47,30.3,21,44.6,955.2,492,955.3,1,31.3,16.9,1216,0.1,0.4,-0.9,153,154,30.3,9.3,77.8,77.5
12/08/2025 15:48,30.9,21.6,45.1,955.2,492,955.3,2.6,32.3,17.6,1239,0.3,0.2,-2.6,177,178,30.9,9.3,78.7,78.4
12/08/2025 15:48,33.3,23.7,46,955.2,494,955.2,0.4,37.2,20.1,1334,0,0.3,-0.4,220,220,33.3,9.6,81.7,81.6
12/08/2025 15:49,34.6,24.1,42.9,955.5,491,955.5,0,38.9,20.1,1373,0,0,0,294,294,34.6,10.5,82.9,83
12/08/2025 15:49,35.3,23.8,39.5,955.5,491,955.5,0,39.1,19.4,1392,0,0,0,293,294,35.2,11.5,83,83.5
12/08/2025 15:50,35.4,23.6,38.1,955.5,491,955.5,0,39,19,1393,0,0,0,294,294,35.4,11.8,82.9,83.4
12/08/2025 15:50,34.5,22.7,37.6,955.2,492,955.2,0.4,36.9,17.9,1361,0,0.1,0.4,352,352,34.4,11.8,82,82.5
12/08/2025 15:51,34.7,23.5,40.2,955.4,492,955.4,0,38.3,19.2,1373,0,0,0,319,319,34.7,11.2,82.5,82.8
12/08/2025 15:51,35.1,23.9,40.5,955.4,492,955.4,0,39,19.6,1388,0,0,0,325,326,35,11.2,83,83.3
12/08/2025 15:52,35.3,23.9,39.6,955.2,492,955.3,0,39.1,19.5,1394,0,0,0,326,326,35.2,11.4,83,83.5
12/08/2025 15:52,34.9,23.3,38.5,955.2,492,955.3,0,38.1,18.7,1376,0,0,0,326,327,34.9,11.6,82.4,82.9
12/08/2025 15:53,34.7,23,38,955.2,492,955.3,0,37.6,18.3,1368,0,0,0,304,304,34.7,11.7,82.1,82.5
12/08/2025 15:53,34.5,22.7,37.3,955.2,492,955.3,0,36.8,17.8,1357,0,0,0,307,307,34.4,11.8,81.6,82.1
12/08/2025 15:54,34,22.7,38.6,955.2,492,955.2,0,36.4,18,1347,0,0,0,305,305,34,11.3,81.3,81.7
12/08/2025 15:54,34.5,23,38.5,955.2,492,955.3,0,37.4,18.4,1364,0,0,0,306,306,34.5,11.5,81.9,82.3
12/08/2025 15:55,34.7,23.1,38.1,955.2,492,955.3,0,37.6,18.4,1369,0,0,0,305,306,34.7,11.6,82.1,82.5
12/08/2025 15:55,34.4,22.8,38.2,955.2,494,955.2,0,37,18.1,1359,0,0,0,305,306,34.4,11.6,81.7,82.1
12/08/2025 15:56,34.5,22.9,37.9,955.2,492,955.2,0,37.1,18.1,1363,0,0,0,305,306,34.5,11.6,81.8,82.2
12/08/2025 15:56,34.6,22.9,38,955.2,494,955.2,0,37.2,18.2,1364,0,0,0,305,306,34.5,11.7,81.9,82.3
12/08/2025 15:57,34.3,22.6,37.4,955.2,494,955.2,0,36.5,17.6,1352,0,0,0,305,306,34.2,11.7,81.4,81.8
12/08/2025 15:57,34.1,22.4,37.1,955.2,494,955.2,0,36.2,17.4,1344,0,0,0,305,306,34.1,11.7,81.1,81.5
12/08/2025 15:58,34.4,22.7,37.5,955.2,492,955.2,0,36.7,17.8,1355,0,0,0,304,304,34.3,11.7,81.5,82
12/08/2025 15:58,33.8,22.5,38.9,955,494,955.1,0,36.2,17.9,1340,0,0,0,319,320,33.8,11.3,81.2,81.5
12/08/2025 15:59,33.7,22.8,40.4,955.2,494,955.2,0,36.5,18.4,1336,0,0,0,317,318,33.7,10.9,81.3,81.5
12/08/2025 15:59,33.7,22.5,39,955.2,494,955.2,0.4,35.9,17.8,1332,0,0.1,-0.4,200,200,33.6,11.2,81,81.3
12/08/2025 16:00,33,22.3,40.4,955,494,955.1,0.6,35.2,17.8,1311,0.1,0.3,0.5,328,329,33,10.7,80.5,80.6
12/08/2025 16:00,33.2,22.9,42.4,955,494,955.1,0,36,18.7,1323,0,0,0,288,288,33.2,10.3,81.1,81.2
12/08/2025 16:01,33.6,23.1,42.3,955,494,955.1,0,36.6,19,1336,0,0,0,288,288,33.5,10.5,81.5,81.6
12/08/2025 16:01,33.7,23.2,42.1,955.2,494,955.2,0,36.7,19,1338,0,0,0,288,288,33.6,10.5,81.6,81.7
12/08/2025 16:02,33.6,23.1,42,955,494,955.1,0,36.5,18.9,1336,0,0,0,288,289,33.5,10.5,81.5,81.6
12/08/2025 16:02,33.5,23,42.1,955,495,955,0,36.3,18.9,1335,0,0,0,288,288,33.4,10.5,81.4,81.5
12/08/2025 16:03,33.4,23,42.1,955,494,955.1,0,36.1,18.8,1330,0,0,0,288,289,33.3,10.4,81.2,81.3
12/08/2025 16:03,33.3,22.9,42.1,955,494,955.1,0,35.9,18.7,1326,0,0,0,288,288,33.2,10.4,81.1,81.2
12/08/2025 16:04,33.2,22.8,42.2,955,494,955.1,0,35.7,18.6,1322,0,0,0,288,289,33.1,10.4,81,81.1
12/08/2025 16:04,33.1,22.7,42.2,955,494,955.1,0,35.8,18.6,1319,0,0,0,288,289,33.1,10.4,80.9,81
12/08/2025 16:05,33,22.7,42.2,955,494,955.1,0,35.7,18.5,1317,0,0,0,288,289,33,10.3,80.8,80.9
12/08/2025 16:05,33,22.6,42.2,955,494,955,0,35.5,18.4,1315,0,0,0,288,289,32.9,10.4,80.8,80.8
12/08/2025 16:06,32.9,22.6,42.2,955,494,955.1,0,35.5,18.4,1311,0,0,0,288,288,32.9,10.3,80.7,80.7
12/08/2025 16:06,32.8,22.5,42.2,955,494,955,0,35.3,18.3,1310,0,0,0,288,289,32.8,10.3,80.6,80.6
12/08/2025 16:07,32.8,22.5,42.2,955,495,955,0,35.2,18.3,1309,0,0,0,288,289,32.8,10.3,80.5,80.6
12/08/2025 16:07,32.8,22.4,42.1,955,495,955,0,35,18.2,1306,0,0,0,288,289,32.7,10.3,80.5,80.5
12/08/2025 16:08,32.7,22.4,42.1,955,495,955,0,35,18.2,1305,0,0,0,288,289,32.7,10.3,80.4,80.5
